annotation_id,image_id,category_id,bbox_x,bbox_y,bbox_w,bbox_h,score
291,1116,27652,94.87348175048828,851.1141967773438,221.71627044677734,210.23944091796875,0.9548701643943781
292,1118,16547,102.2447280883789,882.099365234375,241.50142669677734,238.5595703125,0.9630265235900871
293,1118,3543,676.8251953125,860.0089111328125,214.7713623046875,209.7254638671875,0.9465748667716981
294,1118,6562,584.9113159179688,238.45997619628906,213.40301513671875,338.1757049560547,0.8880808949470521
295,1119,16547,645.0933837890625,149.93125915527344,235.83038330078125,224.07859802246094,0.962115406990051
296,1119,3543,111.19956970214844,208.51527404785156,204.0762481689453,201.5613555908203,0.9534424543380731
297,1119,6562,191.3622589111328,705.20556640625,223.18980407714844,358.5579833984375,0.8762093782424921
298,112,16550,158.16404724121094,582.0467529296875,302.3913116455078,474.0770263671875,0.9832792282104491
299,112,3543,127.73709106445312,235.7401885986328,206.04824829101562,202.0104217529297,0.946429431438446
300,112,33008,553.6132202148438,813.4616088867188,371.35595703125,205.67132568359375,0.8802943825721741
301,112,10220,630.9727783203125,199.6588592529297,226.56036376953125,217.28431701660156,0.8208152651786801
302,1121,25468,568.1419067382812,195.42857360839844,339.5887451171875,280.06285095214844,0.976300835609436
303,1121,3482,128.89730834960938,270.88970947265625,267.7078552246094,189.55203247070312,0.9739610552787781
304,1121,29666,135.58004760742188,868.625,232.79034423828125,230.03125,0.962287664413452
305,1121,28762,614.1053466796875,857.17919921875,229.704345703125,219.4005126953125,0.871475934982299
306,1123,3482,127.06916046142578,308.3938903808594,262.0801010131836,197.94900512695312,0.9862667322158811
307,1123,25366,491.93939208984375,671.9894409179688,458.50555419921875,437.92095947265625,0.9825421571731561
308,1123,16261,146.47067260742188,799.400390625,249.99612426757812,247.396484375,0.9742853045463561
309,1123,27732,562.3204345703125,261.0013732910156,301.0877685546875,270.9978332519531,0.9669422507286071
310,1125,25366,74.50738525390625,155.1501007080078,431.2657165527344,427.62889099121094,0.9778004884719841
311,1125,3482,608.3462524414062,791.9464111328125,271.6717529296875,209.69793701171875,0.9765573143959041
312,1125,16261,588.9573974609375,226.66873168945312,245.56475830078125,231.22760009765625,0.976344883441925
313,1125,27732,124.76438903808594,761.8425903320312,311.9244842529297,281.36334228515625,0.9718853831291191
314,1126,31884,531.4398193359375,739.3070068359375,430.8856201171875,466.8046875,0.983758509159088
315,1126,20876,546.1703491210938,294.1993713378906,326.877197265625,234.96548461914062,0.9764327406883241
316,1126,3482,142.67665100097656,289.6523742675781,215.3597869873047,252.99874877929688,0.9724686741828911
317,1126,16261,112.50300598144531,833.0423583984375,245.2382354736328,240.474853515625,0.9678126573562621
318,1129,3482,125.97891235351562,308.4087219238281,262.71142578125,197.81130981445312,0.98607337474823
319,1129,27732,562.7263793945312,260.48284912109375,302.77996826171875,265.3846435546875,0.970055937767028
320,1129,20237,111.62374877929688,855.2760009765625,231.95046997070312,226.7222900390625,0.9303845763206481
321,1129,22346,685.1373901367188,821.8688354492188,204.7479248046875,210.38812255859375,0.9208402633666991
322,113,16550,537.1461181640625,230.37498474121094,299.6177978515625,462.72767639160156,0.9724375605583191
323,113,3543,657.3726806640625,833.483642578125,212.1033935546875,210.06591796875,0.9521329998970031
324,113,33008,80.58309173583984,271.0410461425781,353.5020523071289,214.80764770507812,0.886065423488616
325,113,10220,125.319091796875,839.7395629882812,235.10311889648438,232.77557373046875,0.8555498123168941
326,1135,1899,155.1858367919922,257.3558654785156,194.23643493652344,157.45834350585938,0.9838510155677791
327,1135,16550,611.4644165039062,55.71183776855469,283.38671875,481.22401428222656,0.9809848070144651
328,1135,33008,548.5927734375,836.4796752929688,374.74853515625,197.74591064453125,0.877987444400787
329,1135,18109,78.1623764038086,789.4331665039062,306.16153717041016,283.73187255859375,0.7677780389785761
330,1136,16550,92.27681732177734,703.978759765625,294.20926666259766,497.2030029296875,0.9791754484176631
331,1136,1899,646.6065063476562,857.3798828125,199.59136962890625,170.182861328125,0.9761072397232051
332,1136,33008,90.78960418701172,256.1487121582031,357.0466995239258,208.50921630859375,0.8857760429382321
333,1136,18109,609.4337158203125,216.06430053710938,311.15484619140625,283.7258605957031,0.794024884700775
334,1138,3482,559.603515625,812.8375854492188,288.45196533203125,174.06011962890625,0.9755810499191281
335,1138,34596,35.06087112426758,84.374755859375,368.3637504577637,478.618408203125,0.9598870277404781
336,1138,27652,64.24288177490234,812.696533203125,222.66349029541016,209.681396484375,0.9586684703826901
337,1138,20237,595.666015625,175.18853759765625,216.423095703125,213.85040283203125,0.9064002037048341
338,114,16550,121.42589569091797,522.74072265625,314.0246353149414,490.253662109375,0.9870721697807311
339,114,3543,110.67713928222656,224.22808837890625,202.3827362060547,205.04296875,0.927794337272644
340,114,33008,536.747314453125,762.3975830078125,380.17401123046875,236.22991943359375,0.9003770947456361
341,114,10220,613.91259765625,194.2030792236328,210.6007080078125,214.60560607910156,0.8501668572425841
342,1140,3482,588.6596069335938,843.9636840820312,282.21392822265625,167.095703125,0.9728546142578121
343,1140,34596,46.14992141723633,112.42621612548828,381.8692741394043,485.46434783935547,0.9584235548973081
344,1140,27652,97.22754669189453,852.4239501953125,221.5116195678711,209.285888671875,0.9584164619445801
345,1140,20237,620.9326782226562,175.7283477783203,227.9451904296875,221.02772521972656,0.9116468429565431
346,1141,25437,562.7219848632812,194.73936462402344,235.992919921875,251.68165588378906,0.9837715029716491
347,1141,2482,75.6881103515625,648.0283203125,290.3083190917969,453.032958984375,0.9627443552017211
348,1141,12080,66.47782897949219,125.87155151367188,230.55946350097656,417.9147033691406,0.913257181644439
349,1141,23222,572.8175048828125,570.81884765625,298.43682861328125,503.5946044921875,0.8534356951713561
350,1142,2482,580.64501953125,110.72087097167969,292.3271484375,459.0225372314453,0.9657647013664241
351,1142,25437,121.64295959472656,819.7044067382812,253.71852111816406,253.75762939453125,0.9632963538169861
352,1142,23222,68.88933563232422,137.71029663085938,299.6856460571289,493.3105163574219,0.8607178926467891
353,1142,12080,645.7877807617188,702.1904296875,241.8955078125,455.86474609375,0.845657587051391
354,1143,2482,569.9649658203125,149.09507751464844,300.88427734375,437.4676055908203,0.9653298258781431
355,1143,25437,121.19618225097656,833.619873046875,261.7456512451172,266.7314453125,0.9603323936462401
356,1143,12080,657.4696655273438,698.4520874023438,253.756103515625,471.02838134765625,0.8663501739501951
357,1143,23222,72.09668731689453,165.46493530273438,293.93700408935547,499.9191589355469,0.847156405448913
358,1144,16261,573.7352905273438,193.83651733398438,242.8848876953125,230.83816528320312,0.985403597354888
359,1144,3482,601.9918823242188,843.2068481445312,277.06182861328125,189.64666748046875,0.9824075102806091
360,1144,31884,61.80589294433594,174.16659545898438,425.1177520751953,486.5196838378906,0.9780139923095701
361,1144,25468,56.689735412597656,856.038330078125,370.10936737060547,223.881103515625,0.914130568504333
362,1148,3350,383.2913818359375,158.37899780273438,182.88568115234375,190.45809936523438,0.9509634375572201
363,1148,16231,144.37799072265625,726.1638793945312,196.32577514648438,198.0484619140625,0.896605610847473
364,1148,41767,554.9077758789062,624.6757202148438,272.53704833984375,311.57586669921875,0.8213373422622681
365,1149,3350,428.18157958984375,221.03289794921875,183.1002197265625,182.74533081054688,0.972045063972473
366,1149,16231,192.93350219726562,818.8723754882812,190.95416259765625,191.40179443359375,0.8000410199165341
367,1149,41767,592.6962280273438,725.5816650390625,264.54046630859375,305.596435546875,0.7743393778800961
368,115,3482,126.04039764404297,308.7497253417969,262.68067169189453,197.68618774414062,0.9858605861663811
369,115,36636,91.04122924804688,879.5986938476562,275.1832580566406,178.56402587890625,0.9818482398986811
370,115,25366,490.1771545410156,647.7794189453125,427.3991394042969,466.6993408203125,0.9738666415214531
371,115,27732,559.6939697265625,258.47998046875,302.4742431640625,268.04168701171875,0.973395884037017
372,1150,3482,562.2080688476562,812.8182983398438,268.9212646484375,220.38934326171875,0.975918173789978
373,1150,29666,630.9854736328125,163.631103515625,224.100341796875,213.19686889648438,0.9756699204444881
374,1150,34596,81.69586181640625,50.451602935791016,403.8836669921875,472.328182220459,0.9693443179130551
375,1150,27776,174.63760375976562,811.4044799804688,177.0552978515625,200.98858642578125,0.9406910538673401
376,1153,3482,599.25537109375,865.8439331054688,261.97747802734375,231.44659423828125,0.9700854420661921
377,1153,16231,642.1995849609375,174.51443481445312,193.18487548828125,187.99746704101562,0.9465314149856561
378,1153,19860,121.15662384033203,861.9898071289062,229.03231048583984,170.48541259765625,0.9199786186218261
379,1153,22346,143.6643524169922,209.59768676757812,212.2576141357422,195.86309814453125,0.9034572839736931
380,1154,3482,573.0142822265625,834.2529907226562,260.6728515625,232.25152587890625,0.9736527800559991
381,1154,16231,615.92236328125,175.45106506347656,186.8626708984375,177.49009704589844,0.9433711171150201
382,1154,19860,91.77088165283203,830.3455810546875,227.00386810302734,170.53204345703125,0.9133494496345521
383,1154,22346,129.00303649902344,199.51931762695312,203.1021270751953,196.5675048828125,0.9060457944869991
384,1155,3482,148.66175842285156,219.89437866210938,249.2578887939453,221.47866821289062,0.9821774959564201
385,1155,16231,143.09341430664062,902.7783813476562,202.25344848632812,192.68231201171875,0.927822470664978
386,1155,22346,644.6166381835938,858.7584838867188,212.20343017578125,212.51470947265625,0.9181022047996521
387,1155,19860,639.101806640625,274.81719970703125,219.7025146484375,175.53994750976562,0.902866721153259
388,1156,3350,394.37664794921875,857.4444580078125,186.93719482421875,191.487548828125,0.9615904092788691
389,1156,16261,571.8693237304688,309.36627197265625,240.57293701171875,238.34759521484375,0.9597064852714531
390,1156,13899,184.4637908935547,281.1735534667969,205.74122619628906,223.94979858398438,0.88553637266159
391,1157,3350,355.4994812011719,181.72254943847656,183.67312622070312,188.1630401611328,0.973451673984527
392,1157,13899,554.4723510742188,715.8661499023438,211.7662353515625,246.29376220703125,0.8769406080245971
393,1157,16261,115.45336151123047,677.4876098632812,246.13004302978516,246.85284423828125,0.86796623468399
394,1158,3350,396.6512451171875,240.94776916503906,187.22393798828125,185.34437561035156,0.9676553606987001
395,1158,13899,595.4334106445312,806.3644409179688,207.65325927734375,234.43389892578125,0.9016001820564271
396,1158,16261,154.92283630371094,767.5017700195312,241.8224639892578,240.65777587890625,0.9003298282623291
397,1159,3350,401.6054382324219,807.507568359375,189.72311401367188,192.82073974609375,0.9632877111434931
398,1159,16231,646.9738159179688,294.8804931640625,189.51580810546875,192.758056640625,0.8412093520164491
399,1159,18356,159.24801635742188,295.9386291503906,237.9415283203125,362.6650085449219,0.7975969910621641
400,1161,3350,383.9517517089844,278.0749816894531,189.06497192382812,184.40875244140625,0.968943059444427
401,1161,16231,131.5652618408203,813.5101928710938,191.10350036621094,193.03411865234375,0.89105087518692
402,1161,18356,581.1065673828125,619.749267578125,240.20953369140625,366.122314453125,0.809452414512634
403,1163,16550,42.0228157043457,591.4026489257812,302.76642990112305,481.47479248046875,0.9587898850440971
404,1163,3543,115.0577621459961,187.08383178710938,207.52936553955078,200.35641479492188,0.943352580070495
405,1163,29450,510.88055419921875,810.2470092773438,375.456787109375,249.97882080078125,0.9168343544006341
406,1163,10220,658.1348266601562,196.519775390625,222.93194580078125,224.68701171875,0.8722585439682
407,1164,3543,102.20775604248047,180.20901489257812,204.3547134399414,197.85736083984375,0.9598814845085141
408,1164,16550,16.7982234954834,558.9577026367188,298.0543155670166,474.06219482421875,0.9573513269424431
409,1164,29450,472.9217834472656,766.2344360351562,401.8272399902344,249.86651611328125,0.9013197422027581
410,1164,10220,625.4642333984375,194.69412231445312,226.36334228515625,213.37933349609375,0.853464424610137
411,1166,3482,128.682373046875,271.11004638671875,267.9516296386719,189.95175170898438,0.9748706817626951
412,1166,25468,576.3152465820312,191.6832733154297,326.95477294921875,280.40867614746094,0.9728016853332521
413,1166,36636,130.58546447753906,828.84326171875,182.1750946044922,260.812255859375,0.9694599509239191
414,1166,25366,556.9353637695312,692.317138671875,405.634521484375,480.482177734375,0.9612591862678521
415,1167,3482,601.0979614257812,843.6005859375,277.84814453125,189.8983154296875,0.9827517867088311
416,1167,25366,41.77543258666992,91.25543975830078,392.9623603820801,474.8829879760742,0.982301950454711
417,1167,25468,86.61730194091797,827.3367919921875,347.45133209228516,307.0404052734375,0.9697722196578981
418,1167,36636,670.99658203125,177.38870239257812,181.1728515625,249.88873291015625,0.9637280702590941
419,1168,30307,40.84209442138672,19.863300323486328,358.89481353759766,419.8945426940918,0.9749059081077571
420,1168,3482,578.037353515625,811.1307373046875,272.31292724609375,192.10784912109375,0.973518252372741
421,1168,25468,39.40013885498047,791.5800170898438,355.8068618774414,301.30364990234375,0.9684532880783081
422,1168,29666,591.6198120117188,169.68817138671875,217.21539306640625,216.528076171875,0.9678732752799981
423,1170,3482,600.455322265625,843.7141723632812,277.48748779296875,189.63519287109375,0.9824635982513421
424,1170,30307,49.5784912109375,27.506032943725586,371.9237060546875,444.6731662750244,0.9772851467132561
425,1170,25468,84.7531967163086,825.7941284179688,349.30945587158203,306.71722412109375,0.9704158902168271
426,1170,29666,619.3356323242188,171.95179748535156,221.9599609375,216.9277801513672,0.9653488993644711
427,1171,16547,582.849853515625,743.7612915039062,234.46875,237.27093505859375,0.9748336076736451
